text,direction,true_label_idx,true_label_cn,pred_label,pred_label_cn,pred_idx,confidence,prob_left,prob_right,prob_bidirectional,correct,result
按照计划，我们下周将发布新版本,left,0,左向(因果),left,左向(因果),0,0.926582396030426,0.926582396030426,0.0727616548538208,0.0006558889290317893,True,✓ 正确
因为一个意外的电话，他不得不提前离开,left,0,左向(因果),left,左向(因果),0,0.9980758428573608,0.9980758428573608,0.0018774494528770447,4.669876943808049e-05,True,✓ 正确
他拿起吉他，接着弹奏起一首动人的旋律,left,0,左向(因果),left,左向(因果),0,0.9984756112098694,0.9984756112098694,0.0014935649232938886,3.08865201077424e-05,True,✓ 正确
根据能量转换定律，电能可以转化为光能和热能,left,0,左向(因果),left,左向(因果),0,0.9993184804916382,0.9993184804916382,0.0006740469834767282,7.49507307773456e-06,True,✓ 正确
为了提高效率，公司引进了一套新的管理系统,left,0,左向(因果),left,左向(因果),0,0.9993641972541809,0.9993641972541809,0.0006283767870627344,7.429388006130466e-06,True,✓ 正确
他首先分析了失败的原因，然后制定了改进计划,left,0,左向(因果),left,左向(因果),0,0.9968129992485046,0.9968129992485046,0.0030963898170739412,9.066498751053587e-05,True,✓ 正确
由于文化差异，他们之间产生了一些误会,left,0,左向(因果),left,左向(因果),0,0.9995123147964478,0.9995123147964478,0.00047674329834990203,1.096976575354347e-05,True,✓ 正确
吃完晚饭后，我们一家人去公园散步,left,0,左向(因果),left,左向(因果),0,0.999525785446167,0.999525785446167,0.00044256437104195356,3.169984120177105e-05,True,✓ 正确
根据最新的考古发现，这段历史可能需要重写,left,0,左向(因果),left,左向(因果),0,0.9993170499801636,0.9993170499801636,0.0006756018847227097,7.352478405664442e-06,True,✓ 正确
他先是感到困惑，接着恍然大悟,left,0,左向(因果),left,左向(因果),0,0.9994845390319824,0.9994845390319824,0.0005069352337159216,8.513241482432932e-06,True,✓ 正确
为了赢得比赛，运动员们每天都在刻苦训练,left,0,左向(因果),left,左向(因果),0,0.9994654059410095,0.9994654059410095,0.000527085445355624,7.491386440960923e-06,True,✓ 正确
他打开邮件，然后开始回复客户的咨询,left,0,左向(因果),left,左向(因果),0,0.9974998831748962,0.9974998831748962,0.002452451502904296,4.7632798668928444e-05,True,✓ 正确
因为道路结冰，所以车辆行驶非常缓慢,left,0,左向(因果),left,左向(因果),0,0.9981212019920349,0.9981212019920349,0.001835410948842764,4.331584204919636e-05,True,✓ 正确
我们首先要理解问题，然后才能解决问题,left,0,左向(因果),left,左向(因果),0,0.9972643852233887,0.9972643852233887,0.002612997079268098,0.00012253418390173465,True,✓ 正确
他放下手中的书，接着开始思考人生的意义,left,0,左向(因果),left,左向(因果),0,0.9980453252792358,0.9980453252792358,0.0018986165523529053,5.5995409638853744e-05,True,✓ 正确
根据用户协议，您不能泄露您的账户密码,left,0,左向(因果),left,左向(因果),0,0.9992627501487732,0.9992627501487732,0.0007273753872141242,9.913950634654611e-06,True,✓ 正确
为了不错过日出，我们凌晨四点就出发了,left,0,左向(因果),left,左向(因果),0,0.9993675351142883,0.9993675351142883,0.0006148969987407327,1.7652773749432527e-05,True,✓ 正确
他先是犹豫了一下，但最后还是说出了真相,left,0,左向(因果),left,左向(因果),0,0.9994916915893555,0.9994916915893555,0.0004998290096409619,8.450821951555554e-06,True,✓ 正确
由于不可抗力，本次活动将被延期举行,left,0,左向(因果),left,左向(因果),0,0.9994763731956482,0.9994763731956482,0.0005050072213634849,1.8527740394347347e-05,True,✓ 正确
他戴上耳机，然后沉浸在音乐的世界里,left,0,左向(因果),left,左向(因果),0,0.9973783493041992,0.9973783493041992,0.002584729576483369,3.702924004755914e-05,True,✓ 正确
按照传统习俗，春节要吃饺子和贴春联,left,0,左向(因果),left,左向(因果),0,0.947273313999176,0.947273313999176,0.05227858945727348,0.00044810885447077453,True,✓ 正确
因为他的出色表现，他被提升为部门主管,left,0,左向(因果),left,左向(因果),0,0.9982209801673889,0.9982209801673889,0.0017394769238308072,3.9506143366452307e-05,True,✓ 正确
系统更新后，将增加几个实用的新功能,left,0,左向(因果),right,右向(反因果),1,0.9708755016326904,0.026903962716460228,0.9708755016326904,0.002220519119873643,False,✗ 错误
为了实现梦想，他付出了比别人更多的努力,left,0,左向(因果),left,左向(因果),0,0.9993552565574646,0.9993552565574646,0.0006366385496221483,8.150740541168489e-06,True,✓ 正确
他首先检查了设备，确保一切正常后才开始实验,left,0,左向(因果),left,左向(因果),0,0.9966976642608643,0.9966976642608643,0.003206650260835886,9.57093361648731e-05,True,✓ 正确
由于长期缺乏锻炼，他的身体状况大不如前,left,0,左向(因果),left,左向(因果),0,0.9992990493774414,0.9992990493774414,0.0006805031443946064,2.047197449428495e-05,True,✓ 正确
他关上电脑，接着伸了一个懒腰,left,0,左向(因果),left,左向(因果),0,0.9993506073951721,0.9993506073951721,0.0006425960455089808,6.806174042139901e-06,True,✓ 正确
根据合同条款，违约方需要支付赔偿金,left,0,左向(因果),left,左向(因果),0,0.9991976618766785,0.9991976618766785,0.0007926084799692035,9.746721843839623e-06,True,✓ 正确
为了减轻父母的负担，他利用课余时间去做兼职,left,0,左向(因果),left,左向(因果),0,0.9994969367980957,0.9994969367980957,0.0004951198352500796,7.943716809677426e-06,True,✓ 正确
他先是在国内发展，后来把事业扩展到了海外,left,0,左向(因果),left,左向(因果),0,0.9994797110557556,0.9994797110557556,0.0005115602980367839,8.708620043762494e-06,True,✓ 正确
因为一个善意的谎言，他承受了巨大的压力,left,0,左向(因果),left,左向(因果),0,0.9980552196502686,0.9980552196502686,0.0018973328405991197,4.7512097808066756e-05,True,✓ 正确
大家集合完毕后，队长开始布置今天的任务,left,0,左向(因果),right,右向(反因果),1,0.9991382360458374,0.0007380484603345394,0.9991382360458374,0.00012369400064926594,False,✗ 错误
按照老师的要求，我们完成了这篇作文,left,0,左向(因果),left,左向(因果),0,0.9614049196243286,0.9614049196243286,0.038269709795713425,0.000325350760249421,True,✓ 正确
由于需求量大增，导致这种商品供不应求,left,0,左向(因果),left,左向(因果),0,0.9993335604667664,0.9993335604667664,0.0006512962281703949,1.5087074643815868e-05,True,✓ 正确
他首先表达了感谢，然后阐述了自己的观点,left,0,左向(因果),left,左向(因果),0,0.9967405200004578,0.9967405200004578,0.0031656641513109207,9.383300493936986e-05,True,✓ 正确
为了节约用水，请大家随手关闭水龙头,left,0,左向(因果),left,左向(因果),0,0.9992374181747437,0.9992374181747437,0.000748279329854995,1.4245724742067978e-05,True,✓ 正确
他读完这本书，接着又借了一本新的,left,0,左向(因果),left,左向(因果),0,0.9873495697975159,0.9873495697975159,0.011263337917625904,0.0013871236005797982,True,✓ 正确
根据相关法律法规，此处禁止吸烟,left,0,左向(因果),left,左向(因果),0,0.9993571639060974,0.9993571639060974,0.0006361809209920466,6.649884653597837e-06,True,✓ 正确
因为有了你的帮助，我才能顺利完成这个项目,left,0,左向(因果),left,左向(因果),0,0.9976213574409485,0.9976213574409485,0.0023216072004288435,5.712936763302423e-05,True,✓ 正确
他先是愣住了，然后不由自主地鼓起掌来,left,0,左向(因果),left,左向(因果),0,0.999453604221344,0.999453604221344,0.0005372238229028881,9.187936484522652e-06,True,✓ 正确
为了避免误会，我们最好当面沟通清楚,left,0,左向(因果),left,左向(因果),0,0.999459445476532,0.999459445476532,0.0005328924744389951,7.576966254418949e-06,True,✓ 正确
他打开地图，然后开始规划旅行路线,left,0,左向(因果),left,左向(因果),0,0.9976796507835388,0.9976796507835388,0.0022777633275836706,4.2599862354109064e-05,True,✓ 正确
由于演员档期问题，电影的拍摄被推迟了,left,0,左向(因果),left,左向(因果),0,0.9994462132453918,0.9994462132453918,0.0005409626173786819,1.2812774002668448e-05,True,✓ 正确
我们首先要建立信任，这是合作的基础,left,0,左向(因果),left,左向(因果),0,0.9972748160362244,0.9972748160362244,0.0026034864131361246,0.00012175895244581625,True,✓ 正确
为了保持竞争力，企业必须不断创新,left,0,左向(因果),left,左向(因果),0,0.9994648098945618,0.9994648098945618,0.0005273290444165468,7.90945159678813e-06,True,✓ 正确
大家一度以为这个项目会失败，没想到最后取得了巨大成功,right,1,右向(反因果),right,右向(反因果),1,0.9997422099113464,0.00015761078975629061,0.9997422099113464,0.00010012716666096821,True,✓ 正确
他平时沉默寡言，原来是个隐藏的辩论高手,right,1,右向(反因果),right,右向(反因果),1,0.7372037768363953,0.10449349880218506,0.7372037768363953,0.15830273926258087,True,✓ 正确
我找了好久的眼镜，才发现一直架在我的头顶上,right,1,右向(反因果),left,左向(因果),0,0.920488715171814,0.920488715171814,0.07807834446430206,0.0014329836703836918,False,✗ 错误
这个结论起初被认为是荒谬的，后来证明是完全正确的,right,1,右向(反因果),right,右向(反因果),1,0.5741117596626282,0.1862364262342453,0.5741117596626282,0.23965178430080414,True,✓ 正确
他看起来那么年轻，事实上已经有两个孩子了,right,1,右向(反因果),right,右向(反因果),1,0.9982712268829346,0.0008096363744698465,0.9982712268829346,0.0009191783028654754,True,✓ 正确
所有人都以为是他做的，真相大白后才发现冤枉了他,right,1,右向(反因果),right,右向(反因果),1,0.9999045133590698,1.6018300811992958e-05,0.9999045133590698,7.950871076900512e-05,True,✓ 正确
那家餐厅突然关门了，原来是老板决定退休去环游世界,right,1,右向(反因果),right,右向(反因果),1,0.999940037727356,3.311829277663492e-05,0.999940037727356,2.6888108550338075e-05,True,✓ 正确
我一直以为他很讨厌我，没想到他一直在默默地帮助我,right,1,右向(反因果),right,右向(反因果),1,0.5503303408622742,0.4453638195991516,0.5503303408622742,0.004305832553654909,True,✓ 正确
这个谜题困扰了专家们数十年，最后才发现线索就在谜题本身,right,1,右向(反因果),right,右向(反因果),1,0.6213411688804626,0.28284499049186707,0.6213411688804626,0.09581383317708969,True,✓ 正确
那场看似偶然的邂逅，后来证明是精心策划的安排,right,1,右向(反因果),right,右向(反因果),1,0.9999604225158691,2.7059826607001014e-05,0.9999604225158691,1.2497865100158378e-05,True,✓ 正确
他总是表现得无所谓，事实上他比任何人都更在乎,right,1,右向(反因果),right,右向(反因果),1,0.9843140840530396,0.004445377737283707,0.9843140840530396,0.011240570805966854,True,✓ 正确
我以为这次升职非我莫属，没想到结果出人意料,right,1,右向(反因果),right,右向(反因果),1,0.8777296543121338,0.11953189224004745,0.8777296543121338,0.002738506067544222,True,✓ 正确
那个看似友善的邻居，原来一直在监视着他们的一举一动,right,1,右向(反因果),right,右向(反因果),1,0.9999475479125977,4.124677070649341e-05,0.9999475479125977,1.1187537893420085e-05,True,✓ 正确
我花了很长时间写的代码，才发现有一个致命的逻辑漏洞,right,1,右向(反因果),left,左向(因果),0,0.8438261151313782,0.8438261151313782,0.1512202024459839,0.0049536339938640594,False,✗ 错误
他们最初的合作充满了矛盾，后来证明他们是最佳搭档,right,1,右向(反因果),bidirectional,双向,2,0.6460856199264526,0.01939164660871029,0.33452272415161133,0.6460856199264526,False,✗ 错误
这片沙漠看起来毫无生机，事实上夜晚会变得非常热闹,right,1,右向(反因果),right,右向(反因果),1,0.7069043517112732,0.26398590207099915,0.7069043517112732,0.02910974994301796,True,✓ 正确
我以为自己已经足够了解他，没想到他还有那么多我不知道的秘密,right,1,右向(反因果),right,右向(反因果),1,0.9042437672615051,0.09369708597660065,0.9042437672615051,0.002059111138805747,True,✓ 正确
那座被遗忘的古堡，原来是通往另一个世界的入口,right,1,右向(反因果),right,右向(反因果),1,0.9999648332595825,1.4815286704106256e-05,0.9999648332595825,2.0297795344959013e-05,True,✓ 正确
我一直抱怨网速慢，才发现是路由器出了问题,right,1,右向(反因果),right,右向(反因果),1,0.5523789525032043,0.4429848790168762,0.5523789525032043,0.00463617779314518,True,✓ 正确
大家都在嘲笑他的想法，后来证明他的远见卓识,right,1,右向(反因果),right,右向(反因果),1,0.9997561573982239,0.00014893963816575706,0.9997561573982239,9.486538328928873e-05,True,✓ 正确
他总说自己不擅长理财，事实上他是一位低调的投资高手,right,1,右向(反因果),right,右向(反因果),1,0.9710203409194946,0.0017496434738859534,0.9710203409194946,0.027230003848671913,True,✓ 正确
我以为今天会是个晴天，没想到下午突然下起了暴雨,right,1,右向(反因果),right,右向(反因果),1,0.8867695927619934,0.11101355403661728,0.8867695927619934,0.002216863678768277,True,✓ 正确
那个破旧的阁楼，原来存放着祖父年轻时的珍贵收藏,right,1,右向(反因果),right,右向(反因果),1,0.9999563694000244,3.247609129175544e-05,0.9999563694000244,1.1096742127847392e-05,True,✓ 正确
我反复检查了数据，才发现源文件本身就是错误的,right,1,右向(反因果),right,右向(反因果),1,0.5361863374710083,0.4607706069946289,0.5361863374710083,0.003043070435523987,True,✓ 正确
他们的婚姻起初不被看好，后来证明他们是天造地设的一对,right,1,右向(反因果),bidirectional,双向,2,0.5995218753814697,0.02205786481499672,0.37842026352882385,0.5995218753814697,False,✗ 错误
这个城市表面光鲜亮丽，事实上隐藏着许多社会问题,right,1,右向(反因果),left,左向(因果),0,0.47825947403907776,0.47825947403907776,0.4286459684371948,0.09309457242488861,False,✗ 错误
我以为这次旅行会很顺利，没想到途中遇到了各种麻烦,right,1,右向(反因果),right,右向(反因果),1,0.8756297826766968,0.12155577540397644,0.8756297826766968,0.0028144456446170807,True,✓ 正确
那本不起眼的旧书，原来记录着一个失落文明的历史,right,1,右向(反因果),right,右向(反因果),1,0.9999163150787354,3.280032615293749e-05,0.9999163150787354,5.086104283691384e-05,True,✓ 正确
我一直以为是电脑病毒，才发现是键盘的某个键卡住了,right,1,右向(反因果),right,右向(反因果),1,0.5545211434364319,0.4411396086215973,0.5545211434364319,0.004339277278631926,True,✓ 正确
他的理论在当时被视为异端，后来证明是划时代的发现,right,1,右向(反因果),right,右向(反因果),1,0.9896955490112305,0.008284950628876686,0.9896955490112305,0.0020194966346025467,True,✓ 正确
他总是表现得非常自信，事实上他的内心充满了不安,right,1,右向(反因果),right,右向(反因果),1,0.9846269488334656,0.004377567674964666,0.9846269488334656,0.010995438322424889,True,✓ 正确
我以为这只是一次普通的会面，没想到它改变了我的一生,right,1,右向(反因果),right,右向(反因果),1,0.8845715522766113,0.11285140365362167,0.8845715522766113,0.002577046398073435,True,✓ 正确
那片平静的湖面下，原来生活着一种从未被发现过的生物,right,1,右向(反因果),right,右向(反因果),1,0.9998726844787598,0.00011255858407821506,0.9998726844787598,1.474864075134974e-05,True,✓ 正确
我一直以为是我的错，才发现这从头到尾就是一场误会,right,1,右向(反因果),right,右向(反因果),1,0.5527264475822449,0.4429667592048645,0.5527264475822449,0.004306805785745382,True,✓ 正确
所有证据都指向了他，后来证明这一切都是巧妙的陷害,right,1,右向(反因果),right,右向(反因果),1,0.9999030828475952,2.017486622207798e-05,0.9999030828475952,7.671077764825895e-05,True,✓ 正确
他声称自己是为了艺术，事实上只是为了名利而已,right,1,右向(反因果),right,右向(反因果),1,0.9885700345039368,0.0010477903997525573,0.9885700345039368,0.010382131673395634,True,✓ 正确
我以为再也没有机会了，没想到幸运之神再次眷顾了我,right,1,右向(反因果),right,右向(反因果),1,0.9252764582633972,0.07225824147462845,0.9252764582633972,0.0024652949068695307,True,✓ 正确
那个流传已久的传说，原来是真实发生过的历史事件,right,1,右向(反因果),right,右向(反因果),1,0.9999444484710693,4.447707760846242e-05,0.9999444484710693,1.1047003681596834e-05,True,✓ 正确
我怎么也登录不了账号，才发现是输入法切换成了全角模式,right,1,右向(反因果),right,右向(反因果),1,0.5033503174781799,0.4767150282859802,0.5033503174781799,0.01993468590080738,True,✓ 正确
虽然过程充满艰辛，但是我们最终到达了目的地,bidirectional,2,双向,bidirectional,双向,2,0.9995483756065369,6.68677021167241e-05,0.00038470697472803295,0.9995483756065369,True,✓ 正确
他不仅篮球打得好，而且足球也踢得很棒,bidirectional,2,双向,bidirectional,双向,2,0.9981887936592102,9.919689910020679e-05,0.0017119105905294418,0.9981887936592102,True,✓ 正确
这个软件既功能强大，又操作简便,bidirectional,2,双向,bidirectional,双向,2,0.5505956411361694,0.08675463497638702,0.36264970898628235,0.5505956411361694,True,✓ 正确
一方面要立足国内市场，另一方面要积极开拓海外市场,bidirectional,2,双向,bidirectional,双向,2,0.9993981122970581,6.88159343553707e-05,0.0005330312997102737,0.9993981122970581,True,✓ 正确
尽管天气恶劣，但救援工作一刻也没有停止,bidirectional,2,双向,bidirectional,双向,2,0.9994521737098694,8.447994332527742e-05,0.000463362637674436,0.9994521737098694,True,✓ 正确
他不仅是我的同事，更是我生活中的良师益友,bidirectional,2,双向,bidirectional,双向,2,0.9982213377952576,9.85944498097524e-05,0.0016799655277282,0.9982213377952576,True,✓ 正确
这里既有壮丽的自然风光，也有深厚的人文底蕴,bidirectional,2,双向,bidirectional,双向,2,0.9176596999168396,0.010927877388894558,0.07141240686178207,0.9176596999168396,True,✓ 正确
一方面，要鼓励自由探索；另一方面，也要明确基本规范,bidirectional,2,双向,bidirectional,双向,2,0.9993947744369507,7.492947770515457e-05,0.0005303153884597123,0.9993947744369507,True,✓ 正确
虽然这只是一个微不足道的举动，但却温暖了我的心,bidirectional,2,双向,bidirectional,双向,2,0.9995978474617004,5.695275467587635e-05,0.00034521479392424226,0.9995978474617004,True,✓ 正确
她不仅精通业务，而且管理能力也很强,bidirectional,2,双向,bidirectional,双向,2,0.9987986087799072,8.851810707710683e-05,0.001112950500100851,0.9987986087799072,True,✓ 正确
这既是一次深刻的教训，也是一笔宝贵的财富,bidirectional,2,双向,bidirectional,双向,2,0.9889856576919556,0.0005682595656253397,0.010446099564433098,0.9889856576919556,True,✓ 正确
一方面要降低成本，另一方面要提高产品质量,bidirectional,2,双向,bidirectional,双向,2,0.9993997812271118,6.924592889845371e-05,0.0005310300621204078,0.9993997812271118,True,✓ 正确
尽管他身处逆境，但是从未失去对生活的热爱,bidirectional,2,双向,bidirectional,双向,2,0.9994811415672302,7.431479025399312e-05,0.00044452209840528667,0.9994811415672302,True,✓ 正确
这部小说不仅情节引人入胜，而且文笔也十分优美,bidirectional,2,双向,bidirectional,双向,2,0.8694084286689758,0.013414141722023487,0.11717743426561356,0.8694084286689758,True,✓ 正确
他既是项目的发起人，也是主要的执行者,bidirectional,2,双向,bidirectional,双向,2,0.9972050786018372,0.00019275837985333055,0.002602074295282364,0.9972050786018372,True,✓ 正确
一方面要加强团队合作，另一方面也要发挥个人特长,bidirectional,2,双向,bidirectional,双向,2,0.9994031190872192,6.771327025489882e-05,0.0005291853449307382,0.9994031190872192,True,✓ 正确
虽然结果不尽如人意，但是我们已经尽力了,bidirectional,2,双向,bidirectional,双向,2,0.9995793700218201,5.6423683417961e-05,0.0003641585644800216,0.9995793700218201,True,✓ 正确
这不仅是一份工作，更是一份沉甸甸的责任,bidirectional,2,双向,bidirectional,双向,2,0.9939800500869751,0.00026430506841279566,0.005755661055445671,0.9939800500869751,True,✓ 正确
这个城市既保留了历史建筑，也规划了现代化的新区,bidirectional,2,双向,left,左向(因果),0,0.5058854818344116,0.5058854818344116,0.3876551389694214,0.1064593642950058,False,✗ 错误
一方面要大胆假设，另一方面要小心求证,bidirectional,2,双向,bidirectional,双向,2,0.9993925094604492,6.900178414070979e-05,0.0005385091644711792,0.9993925094604492,True,✓ 正确
尽管有很多人反对，但他还是坚持自己的想法,bidirectional,2,双向,bidirectional,双向,2,0.9995003938674927,7.053171430015936e-05,0.00042906467569991946,0.9995003938674927,True,✓ 正确
他不仅自己学习，还经常帮助同学解决难题,bidirectional,2,双向,bidirectional,双向,2,0.9982129335403442,9.72781126620248e-05,0.0016898649046197534,0.9982129335403442,True,✓ 正确
这次会议既总结了过去的经验，也部署了未来的工作,bidirectional,2,双向,bidirectional,双向,2,0.9817783832550049,0.0017046087887138128,0.016517003998160362,0.9817783832550049,True,✓ 正确
一方面要做好本职工作，另一方面要不断学习提升自己,bidirectional,2,双向,bidirectional,双向,2,0.9994001388549805,6.954204582143575e-05,0.00053032097639516,0.9994001388549805,True,✓ 正确
虽然我们来自不同的地方，但是我们有着共同的目标,bidirectional,2,双向,bidirectional,双向,2,0.9995760321617126,6.682441016891971e-05,0.00035713499528355896,0.9995760321617126,True,✓ 正确
这个产品不仅设计新颖，而且用料也非常考究,bidirectional,2,双向,right,右向(反因果),1,0.4290851652622223,0.3581157624721527,0.4290851652622223,0.21279911696910858,False,✗ 错误
这既是对个人能力的挑战，也是对团队协作的考验,bidirectional,2,双向,bidirectional,双向,2,0.9884295463562012,0.0006055112462490797,0.01096494309604168,0.9884295463562012,True,✓ 正确
一方面要看到有利条件，另一方面也要充分估计困难,bidirectional,2,双向,bidirectional,双向,2,0.9993855953216553,7.06614155205898e-05,0.0005437364452518523,0.9993855953216553,True,✓ 正确
尽管外面非常喧闹，但他依然能静下心来读书,bidirectional,2,双向,bidirectional,双向,2,0.9995009899139404,7.529174763476476e-05,0.000423713237978518,0.9995009899139404,True,✓ 正确
他不仅懂技术，而且还很了解市场,bidirectional,2,双向,bidirectional,双向,2,0.9982004165649414,9.819377009989694e-05,0.0017013360047712922,0.9982004165649414,True,✓ 正确
这个公园既是市民休闲的去处，也是城市的一张名片,bidirectional,2,双向,right,右向(反因果),1,0.39269140362739563,0.2666551172733307,0.39269140362739563,0.3406534492969513,False,✗ 错误
一方面要保持谦虚谨慎，另一方面也要有自信,bidirectional,2,双向,bidirectional,双向,2,0.9994031190872192,6.787212623748928e-05,0.0005289517575874925,0.9994031190872192,True,✓ 正确
虽然他说得很委婉，但是我还是听出了他真实的意思,bidirectional,2,双向,bidirectional,双向,2,0.99958735704422,5.133617014507763e-05,0.00036130702937953174,0.99958735704422,True,✓ 正确
这支乐队不仅演奏技巧高超，而且舞台表现力极强,bidirectional,2,双向,bidirectional,双向,2,0.9841678738594055,0.0009429188212379813,0.014889189042150974,0.9841678738594055,True,✓ 正确
这既是结束，也是一个新的开始,bidirectional,2,双向,bidirectional,双向,2,0.98896723985672,0.0005712850834243,0.010461420752108097,0.98896723985672,True,✓ 正确
一方面要遵守规则，另一方面也要懂得灵活变通,bidirectional,2,双向,bidirectional,双向,2,0.9994019269943237,6.894770194776356e-05,0.0005291443085297942,0.9994019269943237,True,✓ 正确
尽管我们失败了，但是我们从中吸取了宝贵的教训,bidirectional,2,双向,bidirectional,双向,2,0.999489426612854,7.683577860007063e-05,0.00043371267383918166,0.999489426612854,True,✓ 正确
他不仅在工作中表现出色，在家庭中也是个负责任的丈夫,bidirectional,2,双向,bidirectional,双向,2,0.9981912970542908,0.00010140844824491069,0.0017072813352569938,0.9981912970542908,True,✓ 正确
这个博物馆既有丰富的藏品，又有现代化的展览方式,bidirectional,2,双向,right,右向(反因果),1,0.5487251281738281,0.19011977314949036,0.5487251281738281,0.2611551284790039,False,✗ 错误
一方面要脚踏实地，另一方面要仰望星空,bidirectional,2,双向,bidirectional,双向,2,0.999396800994873,6.909967487445101e-05,0.0005341122159734368,0.999396800994873,True,✓ 正确
虽然我们素未谋面，但我感觉他像一位老朋友,bidirectional,2,双向,bidirectional,双向,2,0.9995772242546082,7.054970774333924e-05,0.0003521905455272645,0.9995772242546082,True,✓ 正确
这家公司不仅提供有竞争力的薪酬，而且非常注重员工的成长,bidirectional,2,双向,bidirectional,双向,2,0.9587258696556091,0.003195373108610511,0.03807872161269188,0.9587258696556091,True,✓ 正确
这既需要个人的努力，也需要团队的支持,bidirectional,2,双向,bidirectional,双向,2,0.9903736114501953,0.00048112007789313793,0.009145256131887436,0.9903736114501953,True,✓ 正确
一方面要向别人学习，另一方面也要保持自己的特色,bidirectional,2,双向,bidirectional,双向,2,0.9993970394134521,6.872673111502081e-05,0.0005342548829503357,0.9993970394134521,True,✓ 正确
尽管任务的时间很紧张，但是我们还是按时完成了,bidirectional,2,双向,bidirectional,双向,2,0.9994656443595886,7.661048584850505e-05,0.0004578117514029145,0.9994656443595886,True,✓ 正确
他不仅是一位成功的商人，也是一位热心的慈善家,bidirectional,2,双向,bidirectional,双向,2,0.9982228875160217,9.838411642704159e-05,0.0016786972992122173,0.9982228875160217,True,✓ 正确
这个假期既去了海边度假，也回老家探望了亲人,bidirectional,2,双向,right,右向(反因果),1,0.5888977646827698,0.1789415180683136,0.5888977646827698,0.2321607619524002,False,✗ 错误
一方面要敢于竞争，另一方面要善于合作,bidirectional,2,双向,bidirectional,双向,2,0.9993952512741089,6.919637235114351e-05,0.0005355280009098351,0.9993952512741089,True,✓ 正确
根据最新的销售数据，这款产品的市场份额在稳步提升,left,0,左向(因果),left,左向(因果),0,0.9993155002593994,0.9993155002593994,0.0006770820473320782,7.354437457252061e-06,True,✓ 正确
他因为航班延误，不得不在机场多等了三个小时,left,0,左向(因果),left,左向(因果),0,0.9982783794403076,0.9982783794403076,0.001678709639236331,4.2956053221132606e-05,True,✓ 正确
首先进行热身运动，然后开始正式的训练,left,0,左向(因果),left,左向(因果),0,0.9417790770530701,0.9417790770530701,0.057602956891059875,0.0006178811891004443,True,✓ 正确
听完老师的讲解后，我茅塞顿开,left,0,左向(因果),left,左向(因果),0,0.9992076754570007,0.9992076754570007,0.000779545574914664,1.2902983144158497e-05,True,✓ 正确
由于原材料价格上涨，导致生产成本增加,left,0,左向(因果),left,左向(因果),0,0.9995490908622742,0.9995490908622742,0.00044133872142992914,9.561446859152056e-06,True,✓ 正确
他先是在门口徘徊了一会儿，然后鼓起勇气走了进去,left,0,左向(因果),left,左向(因果),0,0.9994774460792542,0.9994774460792542,0.0005138285923749208,8.722440725250635e-06,True,✓ 正确
按照公司的流程，所有报销都需要主管签字,left,0,左向(因果),left,左向(因果),0,0.950690507888794,0.950690507888794,0.04885439574718475,0.0004550732555799186,True,✓ 正确
因为一个偶然的机会，他进入了这个行业,left,0,左向(因果),left,左向(因果),0,0.9980752468109131,0.9980752468109131,0.0018781557446345687,4.658522811951116e-05,True,✓ 正确
他泡好一杯茶，接着坐在窗边静静地看书,left,0,左向(因果),left,左向(因果),0,0.9976389408111572,0.9976389408111572,0.0022826872300356627,7.840270700398833e-05,True,✓ 正确
根据牛顿第二定律，力等于质量乘以加速度,left,0,左向(因果),left,左向(因果),0,0.9992514252662659,0.9992514252662659,0.0007403421914204955,8.247095138358418e-06,True,✓ 正确
为了提高睡眠质量，他睡前会听一些轻音乐,left,0,左向(因果),left,左向(因果),0,0.9993653893470764,0.9993653893470764,0.0006270586745813489,7.5964608186041005e-06,True,✓ 正确
我们首先要评估风险，然后才能做出决策,left,0,左向(因果),left,左向(因果),0,0.997270405292511,0.997270405292511,0.0026074692141264677,0.00012204928498249501,True,✓ 正确
由于交通管制，请过往车辆注意绕行,left,0,左向(因果),left,左向(因果),0,0.9993788003921509,0.9993788003921509,0.0006075300625525415,1.365151911159046e-05,True,✓ 正确
比赛结束后，获胜的队伍欢呼庆祝,left,0,左向(因果),left,左向(因果),0,0.9979426264762878,0.9979426264762878,0.0020293835550546646,2.7926333132199943e-05,True,✓ 正确
根据专家的建议，我们调整了治疗方案,left,0,左向(因果),left,左向(因果),0,0.9992214441299438,0.9992214441299438,0.0007682829163968563,1.0214427675236948e-05,True,✓ 正确
他先是感到一丝不安，接着这种感觉越来越强烈,left,0,左向(因果),left,左向(因果),0,0.9994875192642212,0.9994875192642212,0.0005040263058617711,8.456850082438905e-06,True,✓ 正确
为了保护个人隐私，请不要随意透露个人信息,left,0,左向(因果),left,左向(因果),0,0.9994856119155884,0.9994856119155884,0.0005063535063527524,8.010129931790289e-06,True,✓ 正确
他登录游戏账号，然后邀请朋友一起组队,left,0,左向(因果),left,左向(因果),0,0.9691898822784424,0.9691898822784424,0.02576177567243576,0.005048381630331278,True,✓ 正确
因为观点不同，两位学者展开了激烈的辩论,left,0,左向(因果),left,左向(因果),0,0.9972817897796631,0.9972817897796631,0.002656956436112523,6.127724918769673e-05,True,✓ 正确
我们首先要定义清晰的目标，这是成功的第一步,left,0,左向(因果),left,左向(因果),0,0.997269332408905,0.997269332408905,0.0026084487326443195,0.000122239493066445,True,✓ 正确
