text,direction,pred_idx,pred_label,pred_label_cn,confidence,prob_left,prob_right,prob_bidirectional,route_final,p_nonleft
"She studied the manual, then fixed the machine.",left,0,left,左向(因果),0.999514102935791,0.999514102935791,0.0003943086485378444,9.166581730823964e-05,forward,0.00048597446584608406
太阳升起，照亮了整个城市。,left,0,left,左向(因果),0.9990406632423401,0.9990406632423401,0.0006704238476231694,0.00028890944668091834,forward,0.0009593332943040878
"The button was pressed, triggering the alarm.",left,0,left,左向(因果),0.9995300769805908,0.9995300769805908,0.00038218311965465546,8.781188080320135e-05,forward,0.0004699950004578568
他打开电脑，开始写代码。,left,0,left,左向(因果),0.999572217464447,0.999572217464447,0.00034935842268168926,7.841048500267789e-05,forward,0.00042776890768436715
雨停了，而且天空放晴。,left,0,left,左向(因果),0.9995754361152649,0.9995754361152649,0.0003446156333666295,7.995725172804669e-05,forward,0.00042457288509467617
"She finished the report, then sent it to the boss.",left,0,left,左向(因果),0.9995328187942505,0.9995328187942505,0.00038443010998889804,8.28147167339921e-05,forward,0.00046724482672289014
服务器重启，同时清理了缓存。,left,0,left,左向(因果),0.9995064735412598,0.9995064735412598,0.0003943056217394769,9.930739179253578e-05,forward,0.0004936130135320127
"The door opened, revealing a spacious room.",left,0,left,左向(因果),0.9994291663169861,0.9994291663169861,0.0004591572505887598,0.00011164566967636347,forward,0.0005708029202651232
他投了简历，并且准备了面试。,left,0,left,左向(因果),0.9994723200798035,0.9994723200798035,0.0004398646706249565,8.780680218478665e-05,forward,0.0005276714728097431
"Water boiled, producing steam rapidly.",left,0,left,左向(因果),0.9994615912437439,0.9994615912437439,0.00044417649041861296,9.420193237019703e-05,forward,0.00053837842278881
客户下单，而且支付了全款。,left,0,left,左向(因果),0.9994975328445435,0.9994975328445435,0.00041322503238916397,8.919180982047692e-05,forward,0.0005024168422096409
"The signal turned green, allowing traffic to flow.",left,0,left,左向(因果),0.9994271993637085,0.9994271993637085,0.00047188461758196354,0.00010086325346492231,forward,0.0005727478710468858
她完成培训，同时通过了考核。,left,0,left,左向(因果),0.9996067881584167,0.9996067881584167,0.0003218551864847541,7.139603258110583e-05,forward,0.0003932512190658599
"He saved the file, preventing data loss.",left,0,left,左向(因果),0.9993651509284973,0.9993651509284973,0.0004964355030097067,0.00013839470921084285,forward,0.0006348302122205496
系统更新，并且修复了漏洞。,left,0,left,左向(因果),0.9995717406272888,0.9995717406272888,0.0003479961887933314,8.026989962672815e-05,forward,0.00042826608842005953
"The ice melted, forming a puddle.",left,0,left,左向(因果),0.9994874000549316,0.9994874000549316,0.0004116098571103066,0.00010086932888953015,forward,0.0005124791859998368
项目启动，而且进展顺利。,left,0,left,左向(因果),0.9992330074310303,0.9992330074310303,0.0005679804598912597,0.00019899084873031825,forward,0.0007669713086215779
"She pressed send, delivering the message instantly.",left,0,left,左向(因果),0.9994043111801147,0.9994043111801147,0.0004983980325050652,9.73766582319513e-05,forward,0.0005957746907370165
会议开始，主持人介绍议程。,left,0,left,左向(因果),0.9995477795600891,0.9995477795600891,0.0003697083448059857,8.249309030361474e-05,forward,0.0004522014351096004
"The sun set, darkness enveloped the valley.",left,0,left,左向(因果),0.9994288086891174,0.9994288086891174,0.00044764557969756424,0.000123580452054739,forward,0.0005712260317523032
他登录系统，同时检查了权限。,left,0,left,左向(因果),0.9995524287223816,0.9995524287223816,0.0003675501502584666,7.995541818672791e-05,forward,0.0004475055684451945
"Orders increased, boosting company revenue.",left,0,left,左向(因果),0.9988840222358704,0.9988840222358704,0.0007655280060134828,0.000350484304362908,forward,0.0011160123103763908
电源接通，并且设备启动了。,left,0,left,左向(因果),0.9993721842765808,0.9993721842765808,0.00047463152441196144,0.00015319007798098028,forward,0.0006278216023929417
"She unlocked the door, entering the office.",left,0,left,左向(因果),0.9995098114013672,0.9995098114013672,0.00040287000592797995,8.729709225008264e-05,forward,0.0004901670981780626
代码提交，而且通过了测试。,left,0,left,左向(因果),0.9995627999305725,0.9995627999305725,0.0003611495194490999,7.599734090035781e-05,forward,0.0004371468603494577
"The clock struck twelve, signaling midnight.",left,0,left,左向(因果),0.9995434880256653,0.9995434880256653,0.00037406478077173233,8.249273378169164e-05,forward,0.00045655751455342397
他发送邮件，抄送了团队成员。,left,0,left,左向(因果),0.9995487332344055,0.9995487332344055,0.00036114442627876997,9.007170592667535e-05,forward,0.0004512161322054453
"Rain fell heavily, flooding the streets.",left,0,left,左向(因果),0.9994165897369385,0.9994165897369385,0.0004654720250982791,0.00011791984434239566,forward,0.0005833918694406748
用户注册，同时获得了积分。,left,0,left,左向(因果),0.9992573857307434,0.9992573857307434,0.0005526736495085061,0.00018988305237144232,forward,0.0007425567018799484
"The engine started, powering the vehicle.",left,0,left,左向(因果),0.9994858503341675,0.9994858503341675,0.0004052277945447713,0.00010885277879424393,forward,0.0005140805733390152
她点击链接，而且下载了文件。,left,0,left,左向(因果),0.9996050000190735,0.9996050000190735,0.00032248382922261953,7.252022624015808e-05,forward,0.0003950040554627776
"He opened the box, finding the missing documents.",left,0,left,左向(因果),0.9994682669639587,0.9994682669639587,0.0004364398482721299,9.53130002017133e-05,forward,0.0005317528484738432
温度升高，并且达到了阈值。,left,0,left,左向(因果),0.9995608925819397,0.9995608925819397,0.0003576391318347305,8.153308590408415e-05,forward,0.00043917221773881465
"The team won, celebrating their victory loudly.",left,0,left,左向(因果),0.999426007270813,0.999426007270813,0.0004502748779486865,0.00012382169370539486,forward,0.0005740965716540813
订单确认，而且安排了发货。,left,0,left,左向(因果),0.9995306730270386,0.9995306730270386,0.00037625813274644315,9.3110887974035e-05,forward,0.00046936902072047815
"She typed the command, executing the script successfully.",left,0,left,左向(因果),0.9995039701461792,0.9995039701461792,0.00040051405085250735,9.550274262437597e-05,forward,0.0004960167934768833
灯亮了，同时风扇也转起来。,left,0,left,左向(因果),0.9976223111152649,0.9976223111152649,0.0011772571597248316,0.0012004764284938574,forward,0.002377733588218689
"The plane landed, passengers began disembarking.",left,0,left,左向(因果),0.9995133876800537,0.9995133876800537,0.0003989563265349716,8.763907680986449e-05,forward,0.0004865954033448361
他完成任务，并且获得了奖励。,left,0,left,左向(因果),0.9994625449180603,0.9994625449180603,0.0004271607904229313,0.0001103486429201439,forward,0.0005375094333430752
"Spring arrived, flowers started blooming everywhere.",left,0,left,左向(因果),0.9995148181915283,0.9995148181915283,0.00039430891047231853,9.09525333554484e-05,forward,0.0004852614438277669
数据备份，而且验证了完整性。,left,0,left,左向(因果),0.9922135472297668,0.9922135472297668,0.0018170312978327274,0.005969463847577572,forward,0.007786495145410299
"The experiment succeeded, proving the hypothesis correct.",left,0,left,左向(因果),0.9994439482688904,0.9994439482688904,0.0004538146313279867,0.00010225342703051865,forward,0.0005560680583585054
她关闭窗口，同时锁上了门。,left,0,left,左向(因果),0.9996042847633362,0.9996042847633362,0.0003250128647778183,7.084023673087358e-05,forward,0.0003958531015086919
"He pressed the brake, stopping the car immediately.",left,0,left,左向(因果),0.999387264251709,0.999387264251709,0.00047186578740365803,0.00014085207658354193,forward,0.0006127178639872
系统检测到异常，并且发出了警告。,left,0,left,左向(因果),0.9995232820510864,0.9995232820510864,0.00039585554623045027,8.089553739409894e-05,forward,0.0004767510836245492
"The bell rang, students rushed out of classrooms.",left,0,left,左向(因果),0.9992945194244385,0.9992945194244385,0.0005702385678887367,0.00013517924526240677,forward,0.0007054178131511435
合同签署，而且款项到账了。,left,0,left,左向(因果),0.9995883107185364,0.9995883107185364,0.0003359800612088293,7.570298475911841e-05,forward,0.0004116830459679477
"She finished cooking, then called everyone for dinner.",left,0,left,左向(因果),0.9995131492614746,0.9995131492614746,0.00039353888132609427,9.329129534307867e-05,forward,0.00048683017666917294
网络连接成功，同时加载了页面。,left,0,left,左向(因果),0.9995303153991699,0.9995303153991699,0.0003806932072620839,8.902070112526417e-05,forward,0.00046971390838734806
"The storm passed, leaving debris everywhere.",left,0,left,左向(因果),0.9771239161491394,0.9771239161491394,0.005187917035073042,0.017688145861029625,forward,0.022876062896102667
他安装软件，并且配置了环境。,left,0,left,左向(因果),0.9995527863502502,0.9995527863502502,0.00036044121952727437,8.679081656737253e-05,forward,0.0004472320360946469
"Votes were counted, determining the election outcome.",left,0,left,左向(因果),0.9994397759437561,0.9994397759437561,0.00044940251973457634,0.00011077801900682971,forward,0.000560180538741406
数据清洗完成，而且质量提升了。,left,0,left,左向(因果),0.9867463707923889,0.9867463707923889,0.002503902418538928,0.010749741457402706,forward,0.013253643875941634
"The seed germinated, eventually growing into a tree.",left,0,left,左向(因果),0.9974671602249146,0.9974671602249146,0.0013208376476541162,0.001212068716995418,forward,0.0025329063646495342
她阅读文档，同时做了笔记。,left,0,left,左向(因果),0.9992735981941223,0.9992735981941223,0.0005430523888207972,0.00018332642503082752,forward,0.0007263788138516247
"He completed the form, submitting it before deadline.",left,0,left,左向(因果),0.9994133710861206,0.9994133710861206,0.00047744045150466263,0.00010927089169854298,forward,0.0005867113432032056
系统监控发现问题，并且自动修复了。,left,0,left,左向(因果),0.9990323781967163,0.9990323781967163,0.0008246285724453628,0.00014301935152616352,forward,0.0009676479239715263
"The ice broke, causing the structure to collapse.",left,0,left,左向(因果),0.9994807839393616,0.9994807839393616,0.00042467290768399835,9.457244595978409e-05,forward,0.0005192453536437824
项目验收通过，而且客户很满意。,left,0,left,左向(因果),0.999214768409729,0.999214768409729,0.0006614354788325727,0.00012379552936181426,forward,0.000785231008194387
"She reviewed the code, identifying several bugs.",left,0,left,左向(因果),0.9994760155677795,0.9994760155677795,0.0004330467781983316,9.094900451600552e-05,forward,0.0005239957827143371
账户充值成功，同时余额更新了。,left,0,left,左向(因果),0.99956876039505,0.99956876039505,0.00035278560244478285,7.841021579224616e-05,forward,0.000431195818237029
"The medicine worked, reducing the fever significantly.",left,0,left,左向(因果),0.9994632601737976,0.9994632601737976,0.00042883295100182295,0.00010800322343129665,forward,0.0005368361744331196
他备份数据，并且设置了定时任务。,left,0,left,左向(因果),0.9992932081222534,0.9992932081222534,0.0005304829683154821,0.0001763067557476461,forward,0.0007067897240631282
"The volcano erupted, spewing ash into the sky.",left,0,left,左向(因果),0.9995386600494385,0.9995386600494385,0.00037626115954481065,8.51109143695794e-05,forward,0.00046137207391439006
会议记录发出，而且分配了任务。,left,0,left,左向(因果),0.9995518326759338,0.9995518326759338,0.0003675499465316534,8.058246021391824e-05,forward,0.00044813240674557164
"She cleaned the lens, improving image quality noticeably.",left,0,left,左向(因果),0.999409556388855,0.999409556388855,0.0004935571341775358,9.68082676990889e-05,forward,0.0005903654018766247
服务器扩容完成，同时性能提升明显。,left,0,left,左向(因果),0.9991752505302429,0.9991752505302429,0.0006225513643585145,0.0002021128311753273,forward,0.0008246641955338418
"The bridge opened, connecting both sides of the river.",left,0,left,左向(因果),0.9994218349456787,0.9994218349456787,0.0004636597295757383,0.00011451588216004893,forward,0.0005781756117357872
他优化算法，并且减少了运行时间。,left,0,left,左向(因果),0.99935382604599,0.99935382604599,0.0004896889440715313,0.00015651399735361338,forward,0.0006462029414251447
"Wind blew fiercely, scattering leaves across the yard.",left,0,left,左向(因果),0.9994781613349915,0.9994781613349915,0.00042550204670988023,9.643747034715489e-05,forward,0.0005219395170570351
测试环境搭建好，而且可以部署了。,left,0,left,左向(因果),0.9993863105773926,0.9993863105773926,0.0004691086069215089,0.00014447404828388244,forward,0.0006135826552053913
"She answered the question, earning full marks.",left,0,left,左向(因果),0.9991217255592346,0.9991217255592346,0.0007054053130559623,0.00017286698857787997,forward,0.0008782723016338423
电池充满电，同时指示灯变绿了。,left,0,left,左向(因果),0.9993891716003418,0.9993891716003418,0.0005092139472253621,0.00010165046842303127,forward,0.0006108644156483933
"The contract expired, terminating the partnership officially.",left,0,left,左向(因果),0.9995390176773071,0.9995390176773071,0.0003777339297812432,8.33019003039226e-05,forward,0.0004610358300851658
他调整参数，并且重新运行了程序。,left,0,left,左向(因果),0.9995940327644348,0.9995940327644348,0.0003275586059316993,7.841219485271722e-05,forward,0.0004059708007844165
"Dawn broke, birds began their morning chorus.",left,0,left,左向(因果),0.9995081424713135,0.9995081424713135,0.00040208324207924306,8.971690112957731e-05,forward,0.0004918001432088204
权限配置完成，而且用户可以访问了。,left,0,left,左向(因果),0.9993898868560791,0.9993898868560791,0.0004916233010590076,0.00011837820784421638,forward,0.000610001508903224
"The lock clicked, securing the door firmly.",left,0,left,左向(因果),0.9991846680641174,0.9991846680641174,0.000592889147810638,0.00022241358237806708,forward,0.000815302730188705
她修改配置，同时重启了服务。,left,0,left,左向(因果),0.9991675615310669,0.9991675615310669,0.0006033927784301341,0.000229022087296471,forward,0.0008324148657266051
"He turned the key, igniting the engine smoothly.",left,0,left,左向(因果),0.9994522929191589,0.9994522929191589,0.0004467825929168612,0.00010086578549817204,forward,0.0005476483784150332
数据同步完成，并且校验通过了。,left,0,left,左向(因果),0.9995730519294739,0.9995730519294739,0.0003466399502940476,8.027000876609236e-05,forward,0.00042690995906013995
"The tide rose, covering the sandy beach completely.",left,0,left,左向(因果),0.999358594417572,0.999358594417572,0.0004954636096954346,0.0001458877814002335,forward,0.0006413513910956681
他提交报告，而且得到了批准。,left,0,left,左向(因果),0.9994787573814392,0.9994787573814392,0.0004330479714553803,8.815102773951367e-05,forward,0.000521198999194894
"She plugged in the cable, establishing the connection.",left,0,left,左向(因果),0.9990236759185791,0.9990236759185791,0.0008310889243148267,0.00014527031453326344,forward,0.0009763592388480902
系统升级完成，同时新功能上线了。,left,0,left,左向(因果),0.999183714389801,0.999183714389801,0.0005928885657340288,0.00022328387422021478,forward,0.0008161724399542436
"The fire spread, consuming the entire forest quickly.",left,0,left,左向(因果),0.9994575381278992,0.9994575381278992,0.000443308032117784,9.91087727015838e-05,forward,0.0005424168048193678
她打开应用，并且登录了账号。,left,0,left,左向(因果),0.9995976090431213,0.9995976090431213,0.0003307742881588638,7.167480362113565e-05,forward,0.00040244909177999943
"He completed training, receiving his certification immediately.",left,0,left,左向(因果),0.999314546585083,0.999314546585083,0.0005409573786891997,0.00014446365821640939,forward,0.0006854210369056091
日志记录开启，而且开始收集数据。,left,0,left,左向(因果),0.9994916915893555,0.9994916915893555,0.00040761157288216054,0.00010067295079352334,forward,0.0005082845236756839
"The dam broke, releasing massive amounts of water.",left,0,left,左向(因果),0.9992578625679016,0.9992578625679016,0.000597582955379039,0.00014445548004005104,forward,0.0007420384354190901
他检查清单，同时核对了库存。,left,0,left,左向(因果),0.9995701909065247,0.9995701909065247,0.00034663896076381207,8.314196020364761e-05,forward,0.0004297809209674597
"She initialized the system, preparing it for operation.",left,0,left,左向(因果),0.9993056058883667,0.9993056058883667,0.000559215375687927,0.0001351807441096753,forward,0.0006943961197976023
警报响了，原来是误报。,right,1,right,右向(反因果),0.9940500855445862,0.004977424629032612,0.9940500855445862,0.0009724858100526035,bidir,0.9950225713546388
股价大跌，看来是资金外逃。,right,1,right,右向(反因果),0.9905999302864075,0.004821646027266979,0.9905999302864075,0.004578436259180307,bidir,0.9951783665455878
应用崩了，结果是证书过期。,right,0,left,左向(因果),0.8887056112289429,0.8887056112289429,0.10887023061513901,0.002424121368676424,forward,0.11129435198381543
他没来上课，其实是去医院了。,right,1,right,右向(反因果),0.9884495735168457,0.010205181315541267,0.9884495735168457,0.0013451804406940937,bidir,0.9897947539575398
会议取消，想来是台风逼近。,right,1,right,右向(反因果),0.9976658821105957,0.0017725348006933928,0.9976658821105957,0.0005615786649286747,bidir,0.9982274607755244
大楼疏散，真相是演练。,right,1,right,右向(反因果),0.9973891377449036,0.0019067025277763605,0.9973891377449036,0.0007041820790618658,bidir,0.9980933198239654
数据库锁死，原来是脚本写错。,right,1,right,右向(反因果),0.997938334941864,0.0015224789967760444,0.997938334941864,0.0005391582963056862,bidir,0.9984774932381697
消息撤回，看来是误发。,right,1,right,右向(反因果),0.9975478053092957,0.0018555677961558104,0.9975478053092957,0.0005965603049844503,bidir,0.9981443656142801
门外拥堵，结果是临检。,right,1,right,右向(反因果),0.9829121828079224,0.015511690638959408,0.9829121828079224,0.0015761306276544929,bidir,0.9844883134355769
同事突然沉默，其实是麦克风坏了。,right,1,right,右向(反因果),0.9979674220085144,0.0015047854976728559,0.9979674220085144,0.0005277137970551848,bidir,0.9984951358055696
水温骤降，真相是锅炉停机。,right,1,right,右向(反因果),0.989257276058197,0.009450574405491352,0.989257276058197,0.0012921784073114395,bidir,0.9905494544655085
预算砍半，看来是优先级调整。,right,1,right,右向(反因果),0.9975104331970215,0.0018976459978148341,0.9975104331970215,0.0005918956594541669,bidir,0.9981023288564757
他脸色苍白，原来是低血糖。,right,1,right,右向(反因果),0.9978575110435486,0.0015829994808882475,0.9978575110435486,0.0005594967515207827,bidir,0.9984170077950694
评价暴涨，其实是被顶上首页。,right,1,right,右向(反因果),0.9971465468406677,0.002035134471952915,0.9971465468406677,0.0008182633901014924,bidir,0.9979648102307692
订单集体失败，结果是支付通道故障。,right,1,right,右向(反因果),0.9935235977172852,0.005447752308100462,0.9935235977172852,0.0010286126052960753,bidir,0.9945522103225812
服务器风扇狂转，真相是灰尘堵塞。,right,1,right,右向(反因果),0.8901508450508118,0.10665131360292435,0.8901508450508118,0.003197869285941124,bidir,0.8933487143367529
报表多出一列，原来是重复导入。,right,1,right,右向(反因果),0.9973395466804504,0.002047490095719695,0.9973395466804504,0.000612969568464905,bidir,0.9979525162489153
键盘卡住，想来是饮料泼了。,right,1,right,右向(反因果),0.9755874276161194,0.022554846480488777,0.9755874276161194,0.0018577533774077892,bidir,0.9774451809935272
他突然道歉，其实是看见了监控。,right,1,right,右向(反因果),0.9976613521575928,0.0017759922193363309,0.9976613521575928,0.0005626740166917443,bidir,0.9982240261742845
应用提示离线，结果是DNS劫持。,right,1,right,右向(反因果),0.9876654148101807,0.010955911129713058,0.9876654148101807,0.001378678367473185,bidir,0.9890440931776538
路灯全灭，原来是定时器误设。,right,1,right,右向(反因果),0.992330014705658,0.006556942593306303,0.992330014705658,0.0011130310595035553,bidir,0.9934430457651615
他临时改口，看来是收到了短信。,right,1,right,右向(反因果),0.9971978664398193,0.002177105052396655,0.9971978664398193,0.0006249704747460783,bidir,0.9978228369145654
投票瞬间翻盘，真相是统计延迟。,right,1,right,右向(反因果),0.9978808164596558,0.0015737880021333694,0.9978808164596558,0.0005454822676256299,bidir,0.9984262987272814
群里安静，想来是都在加班。,right,1,right,右向(反因果),0.9971408843994141,0.002001615474000573,0.9971408843994141,0.0008575277752242982,bidir,0.9979984121746384
下载停在99%，其实是校验在跑。,right,1,right,右向(反因果),0.8519795536994934,0.14391779899597168,0.8519795536994934,0.004102617036551237,bidir,0.8560821707360446
门锁咔嚓作响，结果是电池没电。,right,1,right,右向(反因果),0.603464663028717,0.39268189668655396,0.603464663028717,0.0038534794002771378,bidir,0.6073181424289942
他删掉留言，原来是不小心@错人。,right,1,right,右向(反因果),0.9979277849197388,0.0015404092846438289,0.9979277849197388,0.0005318315816111863,bidir,0.99845961650135
相机对不上焦，其实是贴了保护膜。,right,1,right,右向(反因果),0.7483509182929993,0.2437857985496521,0.7483509182929993,0.00786331295967102,bidir,0.7562142312526703
发票重开，看来是税号写错。,right,1,right,右向(反因果),0.9976456761360168,0.0017399140633642673,0.9976456761360168,0.0006143564824014902,bidir,0.9982600326184183
空调滴水，真相是管道结露。,right,1,right,右向(反因果),0.7589775323867798,0.2368486523628235,0.7589775323867798,0.004173884633928537,bidir,0.7631514170207083
打印成片空白，原来是碳粉见底。,right,1,right,右向(反因果),0.9977269768714905,0.001714752521365881,0.9977269768714905,0.0005583319580182433,bidir,0.9982853088295087
他突然笑出声，其实是耳机里讲了梗。,right,1,right,右向(反因果),0.9974455833435059,0.0019520292989909649,0.9974455833435059,0.000602352898567915,bidir,0.9980479362420738
考勤异常，结果是时区没同步。,right,1,right,右向(反因果),0.9978345036506653,0.001601622556336224,0.9978345036506653,0.0005638719303533435,bidir,0.9983983755810186
页面闪烁，看来是重绘触发太频繁。,right,1,right,右向(反因果),0.9979124665260315,0.0015494378749281168,0.9979124665260315,0.0005380923394113779,bidir,0.9984505588654429
他迟到半小时，真相是闹钟静音。,right,1,right,右向(反因果),0.9972996115684509,0.0020898294169455767,0.9972996115684509,0.000610555405728519,bidir,0.9979101669741794
评论区变干净，原来是启用了审核。,right,1,right,右向(反因果),0.9976978898048401,0.0017383067170158029,0.9976978898048401,0.0005637947469949722,bidir,0.9982616845518351
网速忽快忽慢，其实是邻居在下载。,right,1,right,右向(反因果),0.9973312616348267,0.001895453198812902,0.9973312616348267,0.0007733477978035808,bidir,0.9981046094326302
机器重启，结果是温度过阈值。,right,0,left,左向(因果),0.9306628704071045,0.9306628704071045,0.06751582026481628,0.0018213336588814855,forward,0.06933715392369777
他拒收快递，看来是地址被冒用。,right,1,right,右向(反因果),0.9968559741973877,0.002456523012369871,0.9968559741973877,0.0006875019753351808,bidir,0.9975434761727229
系统弹窗疯跳，真相是脚本注入。,right,1,right,右向(反因果),0.9969627261161804,0.0023811988066881895,0.9969627261161804,0.0006560892215929925,bidir,0.9976188153377734
灯忽明忽暗，原来是插座接触不良。,right,1,right,右向(反因果),0.9979203343391418,0.0015091293025761843,0.9979203343391418,0.0005705677322112024,bidir,0.998490902071353
他突然沉默，其实是在读长文。,right,1,right,右向(反因果),0.997588038444519,0.001714513753540814,0.997588038444519,0.0006974777788855135,bidir,0.9982855162234046
项目延期，结果是上游接口变更。,right,1,right,右向(反因果),0.9971922039985657,0.002141247969120741,0.9971922039985657,0.00066657445859164,bidir,0.9978587784571573
噪声陡增，看来是轴承磨损。,right,1,right,右向(反因果),0.9960479140281677,0.003136329585686326,0.9960479140281677,0.0008157669799402356,bidir,0.996863681008108
排队动不了，真相是柜台换班。,right,1,right,右向(反因果),0.9973561763763428,0.002041534287855029,0.9973561763763428,0.0006022988818585873,bidir,0.9979584752582014
她删除相册，原来是备份完成。,right,1,right,右向(反因果),0.9975425004959106,0.001879264833405614,0.9975425004959106,0.0005782030057162046,bidir,0.9981207035016268
评论被折叠，其实是被判离题。,right,1,right,右向(反因果),0.9968665242195129,0.0024255593307316303,0.9968665242195129,0.0007079491042532027,bidir,0.9975744733237661
他猛点屏幕，结果是触控失灵。,right,0,left,左向(因果),0.8472586870193481,0.8472586870193481,0.1491125375032425,0.0036287237890064716,forward,0.15274126129224896
状态灯常亮，看来是固件挂起。,right,1,right,右向(反因果),0.9966087341308594,0.0023595234379172325,0.9966087341308594,0.001031806692481041,bidir,0.9976405408233404
同学不回消息，真相是手机进水。,right,1,right,右向(反因果),0.9976491332054138,0.0017881523817777634,0.9976491332054138,0.0005626671481877565,bidir,0.9982118003536016
打印机狂吐纸，原来是任务重复。,right,1,right,右向(反因果),0.997712254524231,0.0017315545119345188,0.997712254524231,0.0005561470170505345,bidir,0.9982684015412815
他忽然道别，其实是电量只剩1%。,right,1,right,右向(反因果),0.9959664344787598,0.0026460010558366776,0.9959664344787598,0.001387552940286696,bidir,0.9973539874190465
页面一片404，结果是路由规则改了。,right,1,right,右向(反因果),0.9964889287948608,0.002788020297884941,0.9964889287948608,0.0007230495102703571,bidir,0.9972119783051312
她把窗全关上，看来是外面起尘。,right,1,right,右向(反因果),0.9939956068992615,0.005035820882767439,0.9939956068992615,0.0009686412522569299,bidir,0.9949642481515184
工单暴增，真相是告警门槛太低。,right,1,right,右向(反因果),0.9826894998550415,0.0070552341639995575,0.9826894998550415,0.010255285538733006,bidir,0.9929447853937745
他撤回转账，原来是识别到盗刷。,right,1,right,右向(反因果),0.996417760848999,0.002828958909958601,0.996417760848999,0.0007532685995101929,bidir,0.9971710294485092
树上叶子发黑，其实是病虫害。,right,1,right,右向(反因果),0.9970356225967407,0.002276764251291752,0.9970356225967407,0.0006876258994452655,bidir,0.997723248496186
笔记本巨烫，结果是风道堵塞。,right,1,right,右向(反因果),0.8054986596107483,0.19057682156562805,0.8054986596107483,0.003924515098333359,bidir,0.8094231747090816
她换了座位，看来是空调直吹。,right,1,right,右向(反因果),0.9814132452011108,0.01694396138191223,0.9814132452011108,0.0016428220551460981,bidir,0.9830560672562569
评论全是问号，真相是直播卡顿。,right,1,right,右向(反因果),0.9979045391082764,0.0015615777811035514,0.9979045391082764,0.0005339006311260164,bidir,0.9984384397394024
他关了提醒，原来是会议冲突。,right,1,right,右向(反因果),0.9972671270370483,0.0021102691534906626,0.9972671270370483,0.0006225772085599601,bidir,0.9978897042456083
主页变暗，其实是夜间模式自动开启。,right,1,right,右向(反因果),0.9958910942077637,0.0033121027518063784,0.9958910942077637,0.000796744367107749,bidir,0.9966878385748714
稿子被驳回，结果是格式不合规。,right,1,right,右向(反因果),0.9970729351043701,0.0022835296113044024,0.9970729351043701,0.0006434704409912229,bidir,0.9977164055453613
他删除了日程，看来是活动延期。,right,1,right,右向(反因果),0.9652166366577148,0.03264709562063217,0.9652166366577148,0.0021362912375479937,bidir,0.9673529278952628
门口突然热闹，真相是快闪活动。,right,1,right,右向(反因果),0.997830331325531,0.0015599376056343317,0.997830331325531,0.0006096884026192129,bidir,0.9984400197281502
水表狂转，原来是马桶漏水。,right,1,right,右向(反因果),0.9943992495536804,0.004641099367290735,0.9943992495536804,0.0009596174932084978,bidir,0.9953588670468889
她临时改票，其实是天气预警。,right,1,right,右向(反因果),0.9971019625663757,0.0022569915745407343,0.9971019625663757,0.0006409804336726665,bidir,0.9977429430000484
链接点不开，结果是防火墙策略更新。,right,1,right,右向(反因果),0.9449643492698669,0.05145701393485069,0.9449643492698669,0.003578613046556711,bidir,0.9485429623164237
他把群名改了，看来是团队合并。,right,1,right,右向(反因果),0.9963471293449402,0.002915704157203436,0.9963471293449402,0.0007372053805738688,bidir,0.997084334725514
屏幕忽然一黑，真相是节能策略触发。,right,1,right,右向(反因果),0.9969820380210876,0.0021158556919544935,0.9969820380210876,0.0009020550642162561,bidir,0.9978840930853039
他把手表摘下，原来是过敏。,right,1,right,右向(反因果),0.9976906776428223,0.00175535271409899,0.9976906776428223,0.0005539667909033597,bidir,0.9982446444337256
楼里信号消失，其实是基站维护。,right,1,right,右向(反因果),0.9921648502349854,0.006724440027028322,0.9921648502349854,0.0011106744641438127,bidir,0.9932755246991292
他把简历撤下，结果是已拿到offer。,right,1,right,右向(反因果),0.972085177898407,0.025974854826927185,0.972085177898407,0.0019399196607992053,bidir,0.9740250975592062
铃声一直不响，看来是勿扰模式。,right,1,right,右向(反因果),0.9978907704353333,0.0015463809249922633,0.9978907704353333,0.000562803412321955,bidir,0.9984535738476552
她把头像换灰，真相是参加哀悼活动。,right,1,right,右向(反因果),0.9959486722946167,0.003248228458687663,0.9959486722946167,0.0008030396420508623,bidir,0.9967517119366676
他停在路边，原来是导航失效。,right,1,right,右向(反因果),0.9974796175956726,0.0018338243244215846,0.9974796175956726,0.0006865898030810058,bidir,0.9981662073987536
退货激增，其实是尺码标错。,right,1,right,右向(反因果),0.9946893453598022,0.004391096066683531,0.9946893453598022,0.0009195253951475024,bidir,0.9956088707549497
楼层温度异常，结果是探头脱落。,right,1,right,右向(反因果),0.9822530746459961,0.016134537756443024,0.9822530746459961,0.0016124254325404763,bidir,0.9838655000785366
他在群里连发嗯嗯，看来是忙着写稿。,right,1,right,右向(反因果),0.9972530007362366,0.0019270321354269981,0.9972530007362366,0.0008199506555683911,bidir,0.998072951391805
她突然加急，真相是截止提前。,right,1,right,右向(反因果),0.9979173541069031,0.0015165115473791957,0.9979173541069031,0.0005661257891915739,bidir,0.9984834798960947
他把门反锁，原来是猫会开门。,right,1,right,右向(反因果),0.9963447451591492,0.002870493568480015,0.9963447451591492,0.0007847492233850062,bidir,0.9971294943825342
夜里车多，其实是临时封路绕行。,right,1,right,右向(反因果),0.9977929592132568,0.0016172725008800626,0.9977929592132568,0.0005897550727240741,bidir,0.9983827142859809
